Date,Open,High,Low,Close,Volume
14-Nov-13,206.70,207.50,206.40,206.95,66383
13-Nov-13,207.00,207.00,203.50,206.50,43004
12-Nov-13,211.50,211.50,207.00,207.80,26005
11-Nov-13,212.50,215.00,209.60,211.00,60802
8-Nov-13,210.00,212.00,207.00,211.45,92165
7-Nov-13,219.00,219.00,210.00,211.00,79262
5-Nov-13,217.50,221.00,217.00,220.50,33671
4-Nov-13,212.50,217.30,212.50,217.00,42584
1-Nov-13,215.00,216.00,212.50,212.50,35874
31-Oct-13,220.00,220.00,214.00,215.00,39604
30-Oct-13,220.00,222.00,217.00,218.00,40431
29-Oct-13,224.00,225.00,205.00,220.10,60235
28-Oct-13,225.00,225.00,221.50,223.00,50958
25-Oct-13,226.40,226.70,222.50,224.90,43947
24-Oct-13,220.00,226.40,220.00,226.40,49486
23-Oct-13,225.50,225.50,219.00,219.50,72214
22-Oct-13,221.00,226.50,221.00,225.50,79289
21-Oct-13,219.00,222.00,219.00,219.90,73030
18-Oct-13,219.55,220.00,218.10,218.90,65450
17-Oct-13,216.00,220.00,216.00,219.00,76946
16-Oct-13,215.00,215.50,213.80,215.50,80884
15-Oct-13,211.00,213.00,210.00,213.00,61091
11-Oct-13,212.00,212.05,208.00,208.00,64582
10-Oct-13,206.00,211.50,206.00,211.00,72269
9-Oct-13,209.00,209.00,204.80,205.00,55354
