Date,Open,High,Low,Close,Volume
5-Mar-14,3.37,3.38,3.20,3.23,371931
28-Feb-14,3.23,3.49,3.23,3.35,1382797
27-Feb-14,3.15,3.22,3.14,3.20,226840
26-Feb-14,3.20,3.27,3.19,3.20,479902
25-Feb-14,3.42,3.43,3.30,3.30,392866
24-Feb-14,3.36,3.43,3.36,3.40,647628
21-Feb-14,3.35,3.40,3.32,3.36,1002556
20-Feb-14,3.14,3.44,3.14,3.30,833909
19-Feb-14,3.29,3.29,3.13,3.13,608089
18-Feb-14,3.43,3.43,3.27,3.29,1196725
17-Feb-14,3.30,3.42,3.28,3.41,1008114
14-Feb-14,3.10,3.21,2.98,3.19,1452510
13-Feb-14,3.00,3.02,2.90,2.96,342186
12-Feb-14,2.88,3.02,2.88,2.97,905092
11-Feb-14,2.69,2.88,2.69,2.88,821856
10-Feb-14,2.86,2.86,2.68,2.72,576857
7-Feb-14,3.07,3.07,2.80,2.90,539304
6-Feb-14,3.20,3.21,2.99,3.07,804155
5-Feb-14,3.12,3.18,3.05,3.16,2982476
4-Feb-14,3.08,3.18,3.06,3.08,710405
3-Feb-14,3.01,3.15,3.01,3.08,1487532
31-Jan-14,2.82,2.88,2.77,2.87,665707
30-Jan-14,2.76,2.82,2.71,2.82,292495
29-Jan-14,2.68,2.75,2.67,2.73,361058
28-Jan-14,2.57,2.65,2.53,2.65,770135
27-Jan-14,2.65,2.65,2.38,2.57,620811
24-Jan-14,2.60,2.75,2.55,2.63,295754
23-Jan-14,2.74,2.74,2.55,2.58,792808
22-Jan-14,2.78,2.80,2.65,2.70,444430
21-Jan-14,2.78,2.78,2.60,2.70,326003
20-Jan-14,2.76,2.79,2.70,2.78,186333
17-Jan-14,2.88,2.89,2.71,2.74,470994
16-Jan-14,2.84,2.87,2.80,2.87,421594
15-Jan-14,2.89,2.89,2.70,2.81,233427
14-Jan-14,2.88,2.93,2.83,2.83,559443
13-Jan-14,2.85,2.90,2.82,2.86,732712
10-Jan-14,2.68,2.87,2.68,2.82,1331868
9-Jan-14,2.70,2.77,2.61,2.65,1192303
8-Jan-14,2.64,2.79,2.60,2.70,1083371
7-Jan-14,2.98,2.98,2.50,2.65,2451632
6-Jan-14,2.70,2.94,2.70,2.93,3196874
3-Jan-14,2.40,2.65,2.40,2.65,1896783
2-Jan-14,2.22,2.34,2.15,2.32,609506
30-Dec-13,2.20,2.23,2.11,2.19,508041
27-Dec-13,2.39,2.39,2.21,2.28,1719675
26-Dec-13,2.52,2.52,2.43,2.45,379015
23-Dec-13,2.46,2.50,2.37,2.50,536796
20-Dec-13,2.31,2.50,2.31,2.46,2138087
19-Dec-13,2.68,2.78,2.11,2.30,3357534
18-Dec-13,2.80,2.80,2.66,2.71,1595500
17-Dec-13,2.97,2.97,2.75,2.86,910741
16-Dec-13,3.08,3.09,2.93,3.00,654619
13-Dec-13,3.05,3.10,3.02,3.07,281021
