Date,Open,High,Low,Close,Volume
19-Nov-13,3.10,3.11,2.90,2.90,2955265
18-Nov-13,3.18,3.19,3.13,3.14,1655939
15-Nov-13,3.14,3.16,3.12,3.16,1515184
14-Nov-13,3.00,3.11,2.99,3.11,1741563
13-Nov-13,2.97,3.07,2.94,2.99,1102784
12-Nov-13,3.03,3.08,2.97,2.97,1893938
11-Nov-13,2.96,3.03,2.93,3.02,1098169
8-Nov-13,2.97,3.00,2.91,2.93,1214546
7-Nov-13,3.10,3.10,2.96,2.97,1782132
5-Nov-13,2.97,3.09,2.96,3.06,3863261
4-Nov-13,2.84,2.97,2.83,2.93,3021445
1-Nov-13,2.78,2.78,2.65,2.73,1490533
31-Oct-13,2.82,2.82,2.70,2.70,2155542
30-Oct-13,2.85,2.93,2.70,2.82,2779425
29-Oct-13,3.20,3.20,2.95,2.98,4065545
28-Oct-13,3.20,3.23,3.16,3.18,2644691
25-Oct-13,3.18,3.19,3.11,3.18,2134626
24-Oct-13,2.90,3.16,2.90,3.16,5144745
23-Oct-13,3.05,3.06,2.90,2.92,5686122
22-Oct-13,2.92,2.95,2.87,2.94,2291972
21-Oct-13,2.95,2.97,2.89,2.91,3207572
18-Oct-13,2.92,2.97,2.87,2.88,3681350
