Date,Open,High,Low,Close,Volume
18-Dec-13,1.95,1.95,1.88,1.92,2194842
17-Dec-13,2.01,2.02,1.95,1.99,1064902
16-Dec-13,1.96,2.02,1.95,2.01,1887346
13-Dec-13,1.97,1.98,1.94,1.94,724059
12-Dec-13,1.96,1.98,1.93,1.95,1639744
11-Dec-13,1.97,2.02,1.95,1.97,1199048
10-Dec-13,2.10,2.10,1.96,1.96,1064339
9-Dec-13,2.07,2.15,2.05,2.08,1359961
6-Dec-13,2.04,2.10,2.03,2.06,1130615
5-Dec-13,2.05,2.10,2.01,2.03,740998
4-Dec-13,2.04,2.05,1.96,2.02,924294
3-Dec-13,2.14,2.14,1.98,2.03,4278825
2-Dec-13,2.28,2.28,2.14,2.14,1864051
29-Nov-13,2.36,2.36,2.23,2.28,2987778
28-Nov-13,2.24,2.37,2.23,2.36,2523343
27-Nov-13,2.41,2.41,2.20,2.24,4763962
26-Nov-13,2.30,2.40,2.30,2.34,7084518
22-Nov-13,1.97,2.13,1.97,2.13,7067344
21-Nov-13,1.93,1.98,1.90,1.94,1780068
20-Nov-13,1.87,1.91,1.85,1.87,2142488
19-Nov-13,1.87,1.90,1.76,1.79,3495232
18-Nov-13,2.05,2.07,1.92,1.93,4859026
15-Nov-13,1.99,2.03,1.94,2.01,4051078
14-Nov-13,1.81,1.97,1.81,1.96,2777058
13-Nov-13,1.88,1.88,1.80,1.81,1437142
12-Nov-13,1.97,1.97,1.88,1.88,1713516
11-Nov-13,1.94,1.98,1.88,1.97,1648663
8-Nov-13,1.96,1.96,1.91,1.92,1538756
7-Nov-13,2.07,2.19,1.94,1.95,2658420
5-Nov-13,2.01,2.08,1.98,2.07,5032072
4-Nov-13,1.89,1.99,1.89,1.98,2017150
1-Nov-13,1.90,1.95,1.88,1.88,3478217
31-Oct-13,1.92,1.95,1.90,1.90,1551900
30-Oct-13,1.95,2.05,1.87,1.94,3395160
29-Oct-13,2.11,2.11,1.92,1.95,7477143
28-Oct-13,2.24,2.25,2.02,2.11,4623094
25-Oct-13,2.28,2.28,2.14,2.20,4358663
24-Oct-13,2.10,2.30,2.09,2.28,3849246
23-Oct-13,2.35,2.35,2.08,2.14,8612356
22-Oct-13,2.50,2.51,2.35,2.41,2909909
21-Oct-13,2.50,2.58,2.46,2.49,5237689
18-Oct-13,2.40,2.47,2.37,2.44,4415319
17-Oct-13,2.20,2.35,2.17,2.35,3382869
16-Oct-13,2.32,2.35,2.10,2.19,8578522
15-Oct-13,2.46,2.52,2.31,2.32,6820706
11-Oct-13,2.32,2.35,2.27,2.35,4569455
10-Oct-13,2.15,2.27,2.13,2.25,10002593
9-Oct-13,2.09,2.12,2.07,2.12,5513619
