Date,Open,High,Low,Close,Volume
27-Mar-14,3.93,3.95,3.81,3.84,166248
26-Mar-14,3.96,4.00,3.93,3.93,199113
25-Mar-14,4.09,4.09,3.92,3.98,272698
21-Mar-14,3.95,4.05,3.95,4.00,326250
20-Mar-14,3.90,3.95,3.85,3.93,202120
19-Mar-14,3.85,3.94,3.83,3.88,188837
18-Mar-14,3.85,3.85,3.80,3.85,199231
17-Mar-14,3.83,3.90,3.81,3.85,75347
14-Mar-14,3.78,3.85,3.78,3.82,85490
13-Mar-14,3.85,3.87,3.75,3.79,142501
12-Mar-14,3.86,3.90,3.80,3.90,226615
11-Mar-14,3.81,3.86,3.81,3.85,124053
10-Mar-14,3.92,3.92,3.80,3.83,253378
7-Mar-14,3.96,3.99,3.86,3.92,133220
6-Mar-14,3.95,4.00,3.92,3.96,187161
5-Mar-14,3.95,4.00,3.90,3.95,124174
28-Feb-14,4.03,4.05,3.95,3.95,138816
27-Feb-14,4.12,4.13,4.02,4.03,219099
26-Feb-14,4.06,4.12,4.06,4.11,136738
25-Feb-14,4.21,4.22,4.07,4.07,305182
24-Feb-14,4.21,4.25,4.16,4.21,152720
21-Feb-14,4.25,4.28,4.15,4.20,201113
20-Feb-14,4.37,4.37,4.21,4.24,110501
19-Feb-14,4.35,4.37,4.28,4.33,116174
18-Feb-14,4.37,4.44,4.35,4.39,142639
17-Feb-14,4.37,4.40,4.36,4.39,190633
14-Feb-14,4.60,4.62,4.35,4.36,345428
13-Feb-14,4.54,4.56,4.41,4.48,207363
12-Feb-14,4.25,4.54,4.25,4.54,780060
11-Feb-14,4.00,4.22,4.00,4.20,365848
10-Feb-14,4.17,4.17,3.98,4.03,291512
7-Feb-14,4.34,4.34,4.12,4.16,344089
6-Feb-14,4.40,4.44,4.29,4.31,281106
5-Feb-14,4.70,4.70,4.32,4.40,885603
4-Feb-14,4.80,4.90,4.67,4.68,580433
3-Feb-14,4.80,4.80,4.70,4.77,804414
31-Jan-14,4.51,4.75,4.51,4.73,851692
30-Jan-14,4.38,4.51,4.38,4.50,549479
29-Jan-14,4.36,4.42,4.29,4.38,394424
28-Jan-14,4.22,4.30,4.21,4.30,263185
27-Jan-14,4.29,4.35,4.18,4.22,798286
24-Jan-14,4.09,4.35,4.01,4.35,1088143
23-Jan-14,3.90,4.15,3.87,4.15,1262308
22-Jan-14,3.84,3.85,3.79,3.85,197033
21-Jan-14,3.78,3.85,3.76,3.85,187425
20-Jan-14,3.85,3.85,3.77,3.80,174483
17-Jan-14,3.80,3.89,3.71,3.80,198788
16-Jan-14,3.61,3.77,3.61,3.75,271668
15-Jan-14,3.59,3.62,3.55,3.61,260375
14-Jan-14,3.60,3.60,3.50,3.54,199965
13-Jan-14,3.48,3.60,3.48,3.50,257878
10-Jan-14,3.58,3.58,3.45,3.48,428144
9-Jan-14,3.45,3.58,3.45,3.56,274507
8-Jan-14,3.55,3.56,3.40,3.48,620827
7-Jan-14,3.56,3.73,3.56,3.56,376069
6-Jan-14,3.65,3.65,3.55,3.55,227228
3-Jan-14,3.70,3.75,3.63,3.63,190712
2-Jan-14,3.80,3.80,3.70,3.70,129619
30-Dec-13,3.73,3.80,3.70,3.76,123170
27-Dec-13,3.66,3.74,3.66,3.73,114948
26-Dec-13,3.76,3.76,3.65,3.66,75082
23-Dec-13,3.84,3.85,3.73,3.74,284694
20-Dec-13,3.73,3.80,3.65,3.80,486246
19-Dec-13,3.70,3.73,3.64,3.72,253528
18-Dec-13,3.73,3.74,3.65,3.70,371126
17-Dec-13,3.75,3.75,3.65,3.70,173848
16-Dec-13,3.65,3.75,3.63,3.72,215822
13-Dec-13,3.69,3.69,3.60,3.63,102873
12-Dec-13,3.65,3.75,3.56,3.65,272959
11-Dec-13,3.78,3.78,3.66,3.67,175190
10-Dec-13,3.79,3.80,3.72,3.72,92002
9-Dec-13,3.80,3.80,3.76,3.76,185804
6-Dec-13,3.81,3.82,3.73,3.73,245431
5-Dec-13,3.80,3.82,3.76,3.78,192278
4-Dec-13,3.80,3.85,3.75,3.78,522991
3-Dec-13,3.89,3.94,3.80,3.85,320821
2-Dec-13,3.91,3.98,3.83,3.90,361126
29-Nov-13,3.90,4.01,3.90,3.95,1068045
28-Nov-13,3.68,4.00,3.68,3.89,1322205
27-Nov-13,3.70,3.78,3.64,3.65,472923
26-Nov-13,3.86,3.98,3.70,3.70,706290
22-Nov-13,3.78,3.85,3.77,3.81,165308
21-Nov-13,3.78,3.82,3.75,3.77,154241
20-Nov-13,3.74,3.81,3.67,3.77,519686
19-Nov-13,3.80,3.80,3.52,3.52,570492
18-Nov-13,3.90,3.92,3.78,3.81,464039
15-Nov-13,3.85,3.91,3.81,3.84,280451
14-Nov-13,3.73,3.85,3.73,3.82,242552
13-Nov-13,3.75,3.80,3.70,3.70,330839
12-Nov-13,3.84,3.85,3.75,3.76,248977
11-Nov-13,3.90,3.92,3.80,3.80,310341
8-Nov-13,3.81,3.87,3.81,3.85,346760
7-Nov-13,3.88,3.95,3.80,3.83,272306
5-Nov-13,3.80,3.92,3.80,3.88,564021
4-Nov-13,3.73,3.84,3.73,3.80,296729
1-Nov-13,3.82,3.84,3.73,3.73,264028
